loan_id,customer_id,loan_product_id,loan_status_id,loan_status,principal_amount,interest_rate,term_months,disbursement_date,customer_age,gender_id,customer_status_id,employment_status_id,industry_id,annual_income,loan_to_income,payments_cnt,late_cnt,late_fee_sum,avg_delay_days,is_overdue
849,2927,1,3,ACTIVE,952073.97,20.5041,48,2025-05-22,63,1,1,1,7.0,2043519.84,0.4658990587534496,7,1,409.87,18.0,1
851,2930,2,3,ACTIVE,4238449.04,12.136,120,2025-05-21,41,2,1,1,8.0,2384017.56,1.7778598241533088,6,1,892.6,14.0,1
852,2932,1,3,ACTIVE,339241.52,20.6674,36,2025-04-23,45,1,1,1,7.0,2389574.88,0.1419673109385884,8,0,0.0,,0
853,2944,2,3,ACTIVE,5122016.83,13.0529,180,2025-04-02,60,2,1,1,12.0,4075150.32,1.2568902807982798,7,0,0.0,,0
854,2951,1,3,ACTIVE,821700.99,19.5562,60,2025-09-12,28,1,1,1,10.0,2148780.84,0.3824033492405861,3,1,1641.3,10.0,1
855,2953,1,3,ACTIVE,422129.93,21.4744,48,2025-07-05,27,1,1,1,5.0,1845959.16,0.22867782730361164,5,2,1633.64,12.0,1
856,2957,1,3,ACTIVE,1156872.21,17.9254,24,2025-06-30,58,1,1,2,1.0,537147.48,2.1537329189368997,6,1,1368.13,3.0,1
858,2969,1,3,ACTIVE,936134.75,24.7809,12,2025-05-18,52,2,1,2,1.0,4112441.52,0.2276347871324867,7,4,2853.16,12.75,1
859,2972,1,3,ACTIVE,955037.59,17.8861,12,2025-06-26,54,1,1,1,8.0,3005009.4,0.3178151755531946,6,0,0.0,,0
860,2974,1,3,ACTIVE,737497.44,20.822,48,2025-08-12,45,1,1,1,5.0,2216556.96,0.33272207902115,4,0,0.0,,0
861,2980,1,3,ACTIVE,681000.56,18.278,60,2025-10-05,52,1,1,1,5.0,2429594.88,0.28029387352018126,2,1,375.39,8.0,1
862,2983,1,3,ACTIVE,1466065.96,24.5777,24,2025-09-29,62,2,1,1,12.0,4396700.28,0.33344687302633236,2,0,0.0,,0
863,2983,2,3,ACTIVE,9375462.33,14.3188,180,2025-11-12,62,2,1,1,12.0,4396700.28,2.1323860470197893,1,0,0.0,,0
864,2985,2,3,ACTIVE,5211472.35,13.4898,300,2025-09-23,44,2,1,1,4.0,1413050.28,3.6881011410294615,3,0,0.0,,0
865,2995,1,3,ACTIVE,760587.2,16.2034,48,2025-06-24,51,1,1,1,8.0,1818839.52,0.41817169224473416,5,0,0.0,,0
866,2995,2,3,ACTIVE,7288475.45,13.8639,300,2025-07-30,51,1,1,1,8.0,1818839.52,4.007211944679979,5,0,0.0,,0
867,2996,2,3,ACTIVE,8351365.68,10.4548,300,2025-10-16,40,1,1,1,6.0,2219264.28,3.7631235519187465,2,0,0.0,,0
869,3014,1,3,ACTIVE,666956.87,16.4772,60,2025-04-27,26,2,2,1,4.0,2001767.76,0.333183940378778,8,0,0.0,,0
870,3017,1,3,ACTIVE,189529.65,21.6278,24,2025-08-12,37,1,1,1,6.0,2658817.92,0.07128342583158158,4,0,0.0,,0
871,3019,2,3,ACTIVE,2372908.14,13.6909,180,2025-02-28,41,1,1,1,5.0,1369558.68,1.732607864600588,10,0,0.0,,0
873,3024,1,3,ACTIVE,670145.42,17.122,12,2025-07-04,34,1,1,1,4.0,1965450.36,0.3409627806626467,5,0,0.0,,0
874,3035,1,3,ACTIVE,436721.5,22.1767,36,2025-07-02,42,2,1,1,9.0,1291287.48,0.33820625287871603,5,0,0.0,,0
875,3038,1,3,ACTIVE,718735.96,18.5872,24,2025-05-29,27,1,3,1,11.0,1671604.92,0.42996760263184675,7,0,0.0,,0
876,3047,1,3,ACTIVE,527362.45,21.7448,12,2025-02-19,30,2,1,1,3.0,1521181.32,0.3466795463935884,10,0,0.0,,0
877,3048,2,3,ACTIVE,5786658.04,12.0103,300,2025-05-31,46,2,1,1,7.0,1334892.84,4.334923273691392,7,2,3906.55,10.5,1
878,3050,2,3,ACTIVE,2009203.96,11.6732,180,2025-05-06,43,1,1,1,7.0,4479840.24,0.44849902058114466,7,1,961.01,14.0,1
880,3057,2,3,ACTIVE,6460764.12,13.0863,240,2025-03-11,62,1,1,1,5.0,3742424.28,1.7263580066341382,9,0,0.0,,0
882,3061,2,3,ACTIVE,8425502.02,13.9565,120,2025-05-12,42,1,1,1,4.0,738599.76,11.407398805545238,7,0,0.0,,0
883,3073,1,3,ACTIVE,773419.2,19.5848,60,2025-05-04,40,1,1,1,8.0,2315205.96,0.33406064659577844,7,0,0.0,,0
884,3076,1,3,ACTIVE,982506.34,23.9823,12,2025-06-23,61,1,1,1,5.0,3687227.4,0.26646209561146134,6,0,0.0,,0
885,3078,1,3,ACTIVE,607617.48,24.7167,60,2025-05-17,37,2,1,2,8.0,2140273.92,0.2838970630450891,7,0,0.0,,0
886,3087,1,3,ACTIVE,757478.14,22.3262,12,2025-06-14,46,1,1,2,4.0,3049458.96,0.24839755180702613,6,0,0.0,,0
887,3089,1,3,ACTIVE,820405.16,19.5857,60,2025-06-08,49,2,1,1,8.0,4307293.8,0.19046881826356957,6,0,0.0,,0
888,3089,2,3,ACTIVE,3235876.04,10.6135,240,2025-06-05,49,2,1,1,8.0,4307293.8,0.7512550084231542,6,0,0.0,,0
889,3095,2,3,ACTIVE,4941768.69,11.8214,300,2025-11-13,60,1,1,1,12.0,1602748.32,3.083309230983939,1,0,0.0,,0
890,3098,2,3,ACTIVE,3391897.33,13.8764,240,2025-04-20,45,2,1,2,7.0,2312480.04,1.466779073258509,8,0,0.0,,0
893,3109,1,3,ACTIVE,180344.88,21.4181,36,2025-10-02,63,2,1,1,5.0,1109689.56,0.16251831728506125,2,0,0.0,,0
894,3113,1,3,ACTIVE,255520.41,16.6615,60,2025-08-24,78,1,1,4,,725836.68,0.35203568108462086,4,0,0.0,,0
895,3117,2,3,ACTIVE,5677454.61,12.9667,120,2025-06-13,49,1,1,1,2.0,1748639.76,3.2467834369727475,6,0,0.0,,0
896,3119,1,3,ACTIVE,328817.65,19.7855,48,2025-11-24,66,1,1,4,,502753.08,0.6540340836897508,1,0,0.0,,0
897,3129,1,3,ACTIVE,894359.73,20.5627,60,2025-05-05,53,1,1,1,2.0,1182597.0,0.7562675450724127,7,1,1465.03,18.0,1
898,3132,2,3,ACTIVE,9081268.02,13.339,240,2025-11-24,40,1,1,1,3.0,3165986.76,2.8683847117541323,1,0,0.0,,0
899,3133,1,3,ACTIVE,981348.87,18.0655,12,2025-07-02,48,1,2,1,6.0,1482557.64,0.6619296569137103,5,0,0.0,,0
900,3134,1,3,ACTIVE,723963.25,21.4483,12,2025-04-23,33,1,1,1,11.0,1924529.88,0.37617667437826424,8,0,0.0,,0
901,3134,2,3,ACTIVE,3592210.78,10.1735,120,2025-03-09,33,1,1,1,11.0,1924529.88,1.8665393649279167,9,1,694.38,3.0,1
902,3138,2,3,ACTIVE,5946463.18,14.92,240,2025-08-30,65,1,1,1,7.0,2373941.04,2.5048908459832684,4,1,1387.26,10.0,1
903,3145,2,3,ACTIVE,4166647.34,12.7411,120,2025-02-25,31,1,1,1,2.0,2059516.8,2.0231188888578138,10,0,0.0,,0
904,3150,1,3,ACTIVE,1046852.39,19.6635,48,2025-05-16,29,2,1,1,6.0,1348030.56,0.7765791229540078,7,0,0.0,,0
905,3152,2,3,ACTIVE,7665065.47,14.603,300,2025-01-31,42,2,1,1,11.0,3704498.88,2.0691234410631,11,0,0.0,,0
906,3153,1,3,ACTIVE,583631.62,20.9523,48,2025-01-28,32,2,1,1,8.0,1271921.64,0.4588581573311387,11,0,0.0,,0
907,3154,1,3,ACTIVE,178880.62,23.2769,48,2025-07-25,41,1,1,1,11.0,1879788.24,0.09515998461613953,4,0,0.0,,0
908,3157,1,3,ACTIVE,1174404.8,19.1189,48,2025-07-09,55,1,1,1,3.0,2626380.72,0.44715710523491814,5,1,1887.67,13.0,1
909,3157,2,3,ACTIVE,9412200.72,12.7435,240,2025-07-12,55,1,1,1,3.0,2626380.72,3.5837152810046518,5,0,0.0,,0
910,3173,1,3,ACTIVE,1014994.36,17.8516,36,2025-11-20,53,2,1,1,10.0,1538500.44,0.6597296520760176,1,0,0.0,,0
911,3174,1,3,ACTIVE,102933.85,23.0608,24,2025-06-18,52,2,1,1,6.0,1775198.4,0.05798442022029763,6,0,0.0,,0
913,3180,2,3,ACTIVE,4354078.03,12.2565,180,2025-10-17,48,1,1,1,7.0,1599239.28,2.7225932256991587,2,0,0.0,,0
915,3190,2,3,ACTIVE,2910762.32,11.5287,300,2025-03-15,49,1,1,1,4.0,2878052.52,1.0113652547243994,9,0,0.0,,0
916,3191,2,3,ACTIVE,8130785.76,13.559,120,2025-05-22,51,2,1,2,11.0,2750852.16,2.955733455337709,7,1,917.7,8.0,1
917,3193,1,3,ACTIVE,634690.9,16.5566,24,2025-04-18,57,2,1,1,1.0,1877450.4,0.33806000946815956,8,0,0.0,,0
918,3194,1,3,ACTIVE,185861.33,22.0592,24,2025-05-13,62,2,1,1,5.0,2270623.2,0.08185476568723511,7,0,0.0,,0
919,3194,2,3,ACTIVE,2038662.56,10.0453,240,2025-05-21,62,2,1,1,5.0,2270623.2,0.8978427420278274,6,0,0.0,,0
920,3196,1,3,ACTIVE,539109.46,24.8217,60,2025-07-07,29,2,1,1,1.0,676342.32,0.7970955595385485,5,1,1009.07,12.0,1
921,3200,1,3,ACTIVE,236613.71,16.692,60,2025-05-25,59,1,1,1,1.0,1716841.32,0.137819207426811,6,0,0.0,,0
922,3200,2,3,ACTIVE,5553265.1,10.6513,300,2025-05-17,59,1,1,1,1.0,1716841.32,3.2345826229298815,7,0,0.0,,0
923,3204,2,3,ACTIVE,8845477.51,10.1029,120,2025-03-06,49,1,1,1,7.0,1871548.44,4.726288308092095,9,0,0.0,,0
924,3205,1,3,ACTIVE,828818.63,19.356,36,2025-08-10,49,1,1,1,6.0,3650655.24,0.22703284082229577,4,0,0.0,,0
925,3207,2,3,ACTIVE,8901902.84,11.9597,240,2025-08-04,45,1,1,1,9.0,1982240.28,4.490829355964858,4,0,0.0,,0
926,3212,1,3,ACTIVE,370801.65,22.1281,60,2025-06-15,50,2,1,1,11.0,2273425.68,0.16310260470005775,6,0,0.0,,0
927,3214,1,3,ACTIVE,1193246.85,21.7521,36,2025-05-08,46,2,1,1,11.0,1635059.88,0.7297878595125213,7,1,313.99,16.0,1
928,3215,1,3,ACTIVE,562947.67,16.056,12,2025-07-02,38,2,1,1,10.0,866241.24,0.6498740120015528,5,0,0.0,,0
929,3219,1,3,ACTIVE,668807.23,24.1601,60,2025-06-14,31,2,1,1,9.0,1495056.72,0.4473457234451948,5,1,403.77,11.0,1
930,3220,2,3,ACTIVE,7152265.75,14.1974,120,2025-10-11,59,2,1,1,8.0,2430245.28,2.943022175111477,2,0,0.0,,0
931,3228,1,3,ACTIVE,619595.56,18.3841,12,2025-06-24,52,2,1,1,6.0,1719293.88,0.36037792445349714,6,0,0.0,,0
932,3230,2,3,ACTIVE,8159170.12,13.1646,300,2025-07-13,51,2,1,1,11.0,3513762.48,2.3220608013322517,5,0,0.0,,0
933,3232,2,3,ACTIVE,3470568.65,14.1924,180,2025-10-20,40,1,1,1,7.0,3684128.04,0.9420325820163405,2,0,0.0,,0
934,3237,2,3,ACTIVE,5830377.84,10.4097,240,2025-08-18,36,1,1,1,5.0,1172484.48,4.9726695230968,4,0,0.0,,0
936,3243,1,3,ACTIVE,1024810.98,19.5983,36,2025-11-21,59,2,1,1,7.0,5616747.36,0.18245630688292164,1,0,0.0,,0
937,3246,1,3,ACTIVE,469703.73,18.1928,48,2025-07-13,35,1,1,1,9.0,2321391.24,0.20233716829223497,5,0,0.0,,0
938,3246,2,3,ACTIVE,4726053.66,13.1825,300,2025-06-02,35,1,1,1,9.0,2321391.24,2.0358712390075184,5,0,0.0,,0
939,3247,1,3,ACTIVE,617151.1,18.3336,12,2025-08-17,36,1,1,1,8.0,1317458.64,0.4684405880096547,4,0,0.0,,0
940,3251,1,3,ACTIVE,1000975.84,19.0623,36,2025-08-08,43,2,1,1,1.0,1656597.36,0.6042360468327681,4,0,0.0,,0
941,3252,2,3,ACTIVE,5951837.8,14.2889,120,2025-07-05,60,2,1,1,10.0,2539854.96,2.3433770407110175,5,0,0.0,,0
942,3253,2,3,ACTIVE,6673081.1,10.2291,120,2025-10-24,42,1,1,1,3.0,5926991.4,1.1258800038076655,2,0,0.0,,0
943,3259,1,3,ACTIVE,435356.4,22.0991,60,2025-06-17,19,2,1,3,,403316.76,1.0794403882447137,6,0,0.0,,0
945,3267,1,3,ACTIVE,464941.14,20.6964,36,2025-07-13,48,1,1,1,6.0,1680238.08,0.2767114646038733,5,0,0.0,,0
946,3268,1,3,ACTIVE,812078.99,24.9644,60,2025-10-19,45,1,1,2,9.0,3803243.16,0.21352276355635383,2,0,0.0,,0
947,3275,2,3,ACTIVE,4323572.83,10.5607,180,2025-09-21,33,1,1,1,10.0,2519577.84,1.715990973313212,3,0,0.0,,0
948,3281,1,3,ACTIVE,634436.17,21.6324,24,2025-06-28,65,2,1,1,8.0,885101.76,0.7167946090176117,6,0,0.0,,0
949,3281,2,3,ACTIVE,3317777.29,13.0495,240,2025-07-11,65,2,1,1,8.0,885101.76,3.7484698821523077,5,1,1624.7,10.0,1
950,3282,1,3,ACTIVE,1087845.31,16.2303,60,2025-06-17,64,1,1,1,11.0,5649513.36,0.1925555779197237,6,0,0.0,,0
951,3282,2,3,ACTIVE,8061226.09,10.7497,300,2025-06-08,64,1,1,1,11.0,5649513.36,1.426888578948329,6,0,0.0,,0
952,3299,2,3,ACTIVE,3131473.87,10.02,240,2025-09-24,63,1,1,1,5.0,1839601.8,1.7022563633064502,3,0,0.0,,0
954,3304,1,3,ACTIVE,610856.96,23.126,36,2025-07-20,64,2,1,1,5.0,2200584.0,0.27758856739847243,5,0,0.0,,0
955,3314,1,3,ACTIVE,692644.56,19.3055,24,2025-11-23,37,1,1,1,2.0,1900352.28,0.3644821895864487,1,0,0.0,,0
956,3316,1,3,ACTIVE,656092.93,20.7908,36,2025-07-10,49,2,1,1,9.0,2350218.6,0.27916251279774573,5,0,0.0,,0
957,3319,2,3,ACTIVE,9240784.02,12.2463,240,2025-09-03,63,1,1,1,4.0,2702113.8,3.4198352489817414,3,0,0.0,,0
958,3320,1,3,ACTIVE,1067819.43,18.6627,48,2025-09-17,43,2,1,1,6.0,2177360.52,0.4904192117895111,3,0,0.0,,0
959,3322,2,3,ACTIVE,6448570.33,14.6068,300,2025-03-13,45,1,1,2,7.0,2261901.72,2.8509507168154062,9,2,1815.49,12.5,1
960,3325,1,3,ACTIVE,1259117.44,23.3496,24,2025-03-02,66,1,1,2,10.0,3246669.48,0.387818177291025,9,2,1969.67,8.5,1
961,3328,1,3,ACTIVE,1000215.6,23.3642,24,2025-06-14,26,2,1,1,4.0,2166513.12,0.4616706867669465,6,1,1183.97,5.0,1
962,3340,1,3,ACTIVE,942764.75,18.8445,36,2025-07-02,43,2,1,1,12.0,2262766.8,0.41664247062490045,5,1,1687.24,6.0,1
963,3344,1,3,ACTIVE,1366055.95,18.0517,24,2025-06-28,51,2,1,1,3.0,5945466.0,0.22976431956721308,6,0,0.0,,0
964,3345,2,3,ACTIVE,6277933.42,12.694,180,2025-10-14,30,2,1,1,9.0,1130622.48,5.552634527486133,2,0,0.0,,0
965,3347,1,3,ACTIVE,850267.03,21.8205,60,2025-10-14,39,1,1,2,7.0,3961596.24,0.2146273821180727,2,0,0.0,,0
966,3349,1,3,ACTIVE,517960.47,24.4748,60,2025-07-02,42,1,1,1,8.0,3055337.4,0.16952643920766328,5,1,1374.61,6.0,1
967,3349,2,3,ACTIVE,3581712.05,13.1655,120,2025-04-29,42,1,1,1,8.0,3055337.4,1.1722803674644902,8,0,0.0,,0
968,3352,1,3,ACTIVE,108512.15,22.3119,60,2025-01-23,66,2,1,4,,527269.08,0.20580032874296364,11,0,0.0,,0
969,3369,2,3,ACTIVE,7210502.69,10.6079,240,2025-07-02,42,2,1,1,4.0,2173091.88,3.318084594748014,5,0,0.0,,0
970,3370,2,3,ACTIVE,9782001.11,12.2323,240,2025-04-29,48,1,1,1,7.0,3559478.16,2.7481559572204257,8,0,0.0,,0
972,3375,1,3,ACTIVE,523342.7,18.7491,36,2025-08-28,32,2,1,1,11.0,1259663.04,0.41546245573736923,4,0,0.0,,0
973,3382,1,3,ACTIVE,103483.26,22.5808,48,2025-05-24,57,2,2,1,12.0,1410676.2,0.07335720273724049,7,0,0.0,,0
974,3384,1,3,ACTIVE,794483.12,16.4547,48,2025-08-15,25,2,1,1,10.0,884043.6,0.8986922364462567,4,0,0.0,,0
975,3385,1,3,ACTIVE,116545.56,17.5844,12,2025-07-10,32,2,1,1,6.0,751423.08,0.15509978745928327,5,0,0.0,,0
977,3397,1,3,ACTIVE,336855.28,22.3688,60,2025-07-13,51,2,2,2,4.0,4308306.36,0.07818740169628977,5,0,0.0,,0
979,3400,2,3,ACTIVE,2946025.67,13.7395,180,2025-10-13,59,2,1,1,4.0,557205.24,5.287146384337664,2,0,0.0,,0
981,3404,2,3,ACTIVE,8688936.87,11.3669,120,2025-02-24,52,1,1,1,6.0,1698555.96,5.1154846084670655,10,0,0.0,,0
982,3408,1,3,ACTIVE,1117076.61,23.1051,24,2025-11-12,41,1,3,1,9.0,2393181.84,0.4667746475963565,1,1,706.26,10.0,1
984,3416,2,3,ACTIVE,9449015.54,11.1615,300,2025-05-04,55,2,1,1,3.0,1731679.8,5.456560468049578,7,0,0.0,,0
985,3417,1,3,ACTIVE,100915.73,24.424,36,2025-11-09,36,2,1,1,1.0,2037304.44,0.049533946924495975,1,0,0.0,,0
986,3420,1,3,ACTIVE,930706.49,20.2626,60,2025-05-01,35,2,3,1,12.0,1031996.04,0.9018508346214197,8,2,1813.86,10.5,1
987,3421,1,3,ACTIVE,1427070.52,22.2694,24,2025-03-27,50,2,1,1,2.0,5413220.04,0.2636269188126334,9,0,0.0,,0
988,3421,2,3,ACTIVE,5903795.19,13.3276,300,2025-03-29,50,2,1,1,2.0,5413220.04,1.090625384960335,9,0,0.0,,0
990,3434,1,3,ACTIVE,276732.47,22.1693,24,2025-11-01,38,1,1,1,9.0,1360434.24,0.20341480820124022,2,0,0.0,,0
991,3439,1,3,ACTIVE,111872.55,21.8545,48,2025-09-14,41,2,1,1,11.0,4081554.72,0.02740929809217405,3,0,0.0,,0
992,3440,1,3,ACTIVE,643411.62,17.4775,60,2025-08-04,42,1,3,1,1.0,1965483.48,0.3273553945108712,4,0,0.0,,0
993,3440,2,3,ACTIVE,5533642.3,14.1287,180,2025-08-16,42,1,3,1,1.0,1965483.48,2.8154102317868377,4,1,1648.2,14.0,1
994,3441,2,3,ACTIVE,2319985.36,10.2929,300,2025-10-24,43,1,1,1,5.0,3569658.24,0.6499180605031813,2,0,0.0,,0
995,3442,2,3,ACTIVE,7219184.83,14.1211,120,2025-09-21,57,2,1,1,4.0,1898274.48,3.803024750140454,3,0,0.0,,0
996,3445,1,3,ACTIVE,116853.4,23.562,24,2025-04-23,58,2,1,1,1.0,1602599.28,0.07291492106498389,8,0,0.0,,0
997,3451,1,3,ACTIVE,273279.5,23.7317,24,2025-04-25,28,1,1,1,2.0,1526407.08,0.17903448141763073,8,1,754.55,11.0,1
999,3454,1,3,ACTIVE,776945.83,16.5967,60,2025-05-30,47,1,1,1,8.0,1356219.96,0.5728759735994448,7,0,0.0,,0
1000,3454,2,3,ACTIVE,8070687.67,12.0503,120,2025-05-27,47,1,1,1,8.0,1356219.96,5.950869260175171,7,1,1474.15,5.0,1
1001,3455,2,3,ACTIVE,7931123.77,14.3496,180,2025-03-09,56,1,1,1,11.0,6075730.2,1.3053778737574622,9,0,0.0,,0
1002,3460,2,3,ACTIVE,8974329.96,12.9725,300,2025-09-01,40,2,1,1,3.0,2610455.28,3.4378409117968114,4,0,0.0,,0
1003,3461,2,3,ACTIVE,4399914.85,13.0817,240,2025-11-24,44,1,1,1,8.0,2530512.24,1.7387447412623462,1,0,0.0,,0
1005,3464,2,3,ACTIVE,9612066.71,13.6298,120,2025-06-23,46,1,1,1,7.0,429888.24,22.35945488995,6,0,0.0,,0
1006,3465,1,3,ACTIVE,292538.54,18.549,60,2025-06-30,42,1,1,1,12.0,999946.44,0.29255420920344494,6,0,0.0,,0
1007,3465,2,3,ACTIVE,5931632.96,14.8687,120,2025-03-14,42,1,1,1,12.0,999946.44,5.931950675278168,9,0,0.0,,0
1008,3466,2,3,ACTIVE,5448433.12,10.8668,180,2025-11-01,57,1,1,2,7.0,1032636.24,5.276236596151225,2,0,0.0,,0
1009,3467,1,3,ACTIVE,509787.86,20.2988,36,2025-08-17,32,1,1,1,2.0,1873002.84,0.2721767682957704,4,0,0.0,,0
1010,3471,1,3,ACTIVE,694993.43,17.7183,60,2025-10-18,44,2,1,2,1.0,3246404.52,0.21408097041461735,2,1,1461.82,11.0,1
1012,3488,1,3,ACTIVE,1173596.16,22.9271,60,2025-05-07,44,1,2,1,1.0,2753821.56,0.42617000935964783,7,0,0.0,,0
1013,3488,2,3,ACTIVE,3359004.04,14.1191,240,2025-05-11,44,1,2,1,1.0,2753821.56,1.2197609637423277,7,0,0.0,,0
1014,3490,2,3,ACTIVE,8244436.99,13.5013,180,2025-08-06,47,2,1,1,12.0,2337825.84,3.526540278979892,4,0,0.0,,0
1015,3491,1,3,ACTIVE,152556.76,22.0513,12,2025-05-07,25,1,1,1,6.0,1026730.08,0.14858506921312756,7,0,0.0,,0
1016,3494,1,3,ACTIVE,1199831.63,16.379,36,2025-06-03,47,2,1,1,5.0,2371970.04,0.5058375990280215,6,0,0.0,,0
1017,3501,2,3,ACTIVE,8788487.54,10.6021,120,2025-03-28,47,1,1,1,1.0,4964183.64,1.7703792158663978,9,0,0.0,,0
1018,3502,1,3,ACTIVE,538052.01,16.1755,24,2025-07-05,25,1,1,1,7.0,1441744.44,0.37319513436098284,5,0,0.0,,0
1019,3517,1,3,ACTIVE,668107.93,21.3854,60,2025-10-23,42,1,1,1,10.0,2179695.72,0.30651431017169684,2,0,0.0,,0
1020,3517,2,3,ACTIVE,3902841.44,12.1495,240,2025-11-18,42,1,1,1,10.0,2179695.72,1.790544159071891,1,0,0.0,,0
1021,3518,2,3,ACTIVE,9602554.58,13.9777,180,2025-11-06,29,2,1,1,3.0,3149152.44,3.049250477058519,1,0,0.0,,0
1022,3519,2,3,ACTIVE,4786937.64,12.6723,240,2025-11-08,48,2,1,2,7.0,2366393.16,2.022883483993843,1,0,0.0,,0
1023,3531,1,3,ACTIVE,1193022.16,20.6952,12,2025-10-27,41,2,1,1,8.0,1764117.6,0.6762713324780616,2,0,0.0,,0
1024,3531,2,3,ACTIVE,8665550.04,10.0904,120,2025-11-16,41,2,1,1,8.0,1764117.6,4.912115858942737,1,0,0.0,,0
1025,3532,2,3,ACTIVE,7261975.52,14.0547,300,2025-10-01,42,2,1,1,3.0,3684365.64,1.9710246564996192,3,0,0.0,,0
1026,3534,2,3,ACTIVE,2312090.27,11.2795,180,2025-04-14,36,1,1,1,6.0,1146513.36,2.016627411999804,8,2,2434.02,4.5,1
1027,3537,2,3,ACTIVE,9896436.45,10.7418,300,2025-07-25,27,2,1,1,4.0,1767458.04,5.599248313696884,5,1,702.16,16.0,1
1028,3539,1,3,ACTIVE,705760.72,24.233,24,2025-05-12,25,1,1,1,7.0,2485035.0,0.28400433796707086,7,1,420.07,17.0,1
1029,3543,1,3,ACTIVE,1105090.12,20.1555,60,2025-06-24,24,2,1,1,5.0,2637672.48,0.4189641164243409,6,0,0.0,,0
1031,3555,2,3,ACTIVE,8742262.63,11.9023,240,2025-07-18,45,2,1,1,12.0,1600945.56,5.460687014241758,5,0,0.0,,0
1032,3561,1,3,ACTIVE,212193.6,20.9577,12,2025-06-05,50,2,1,2,9.0,2663519.52,0.07966662095271598,6,1,1821.47,11.0,1
1033,3571,1,3,ACTIVE,922762.37,23.5682,12,2025-08-29,34,2,1,1,4.0,1521028.32,0.6066700783059713,4,0,0.0,,0
1034,3571,2,3,ACTIVE,2347759.03,13.5189,240,2025-10-13,34,2,1,1,4.0,1521028.32,1.5435340677943459,2,0,0.0,,0
1036,3576,1,3,ACTIVE,589559.51,21.2038,36,2025-06-27,43,1,1,1,9.0,1704154.44,0.34595427278292923,6,1,1238.82,7.0,1
1037,3580,1,3,ACTIVE,461808.44,21.8227,36,2025-10-07,60,2,1,1,5.0,3022235.76,0.15280357876514572,2,0,0.0,,0
1038,3587,1,3,ACTIVE,475938.06,19.5127,24,2025-06-01,36,1,3,2,4.0,2303397.48,0.2066243729675349,6,0,0.0,,0
1039,3588,1,3,ACTIVE,619869.63,18.7319,12,2025-07-14,24,1,2,1,7.0,730796.16,0.8482113945426314,5,0,0.0,,0
1040,3596,1,3,ACTIVE,1325681.51,22.8682,36,2025-05-09,46,2,2,2,11.0,4405902.12,0.300887644321976,6,0,0.0,,0
1041,3596,2,3,ACTIVE,4974032.76,14.7114,240,2025-04-19,46,2,2,2,11.0,4405902.12,1.1289476308202688,8,0,0.0,,0
1042,3597,1,3,ACTIVE,140241.25,23.3905,48,2025-06-26,57,1,2,1,6.0,1788197.4,0.0784260451334959,6,1,435.36,3.0,1
1043,3597,2,3,ACTIVE,5611066.39,12.0035,240,2025-07-07,57,1,2,1,6.0,1788197.4,3.1378338823219405,5,0,0.0,,0
1044,3599,2,3,ACTIVE,3779963.54,14.0509,180,2025-03-26,30,2,1,1,3.0,1939547.16,1.9488897294974772,9,0,0.0,,0
1046,3602,2,3,ACTIVE,4470150.98,12.7537,120,2025-04-16,38,2,1,1,8.0,6055963.32,0.7381403657510924,8,0,0.0,,0
1047,3607,2,3,ACTIVE,5795180.12,14.0607,240,2025-03-25,54,2,1,1,1.0,1885728.24,3.073178837264483,9,0,0.0,,0
1048,3612,1,3,ACTIVE,1088802.83,17.3022,60,2025-07-03,29,1,1,1,7.0,831738.72,1.3090683454053937,5,0,0.0,,0
1049,3617,2,3,ACTIVE,6067252.52,13.6593,180,2025-07-20,65,2,1,1,8.0,2660856.12,2.280188122310048,5,0,0.0,,0
1050,3620,1,3,ACTIVE,677836.74,24.6661,12,2025-10-19,50,1,1,1,12.0,1659580.44,0.4084386171724222,2,0,0.0,,0
1053,3629,1,3,ACTIVE,801538.87,22.1121,36,2025-11-07,47,2,1,1,5.0,1527679.08,0.5246775193124985,1,0,0.0,,0
1054,3634,1,3,ACTIVE,979566.48,18.9863,12,2025-07-13,33,1,1,1,5.0,1831562.76,0.5348255060612829,5,0,0.0,,0
1055,3637,2,3,ACTIVE,6675872.52,10.2828,180,2025-05-11,53,1,1,1,9.0,4114097.76,1.6226820336909058,7,0,0.0,,0
1056,3639,1,3,ACTIVE,230246.85,18.7942,48,2025-07-04,26,2,1,3,,514249.56,0.44773368401131936,5,0,0.0,,0
1057,3641,1,3,ACTIVE,928505.56,24.141,36,2025-08-08,62,1,1,1,1.0,1374926.04,0.6753130953865708,4,2,2324.39,9.5,1
1058,3641,2,3,ACTIVE,2744377.28,12.7267,300,2025-09-23,62,1,1,1,1.0,1374926.04,1.9960181130906502,3,0,0.0,,0
1059,3648,2,3,ACTIVE,9874880.05,12.0203,300,2025-03-31,28,2,1,1,6.0,1319280.0,7.4850524907525315,9,0,0.0,,0
1060,3650,1,3,ACTIVE,326449.47,21.2577,12,2025-04-11,65,1,1,2,3.0,5478489.36,0.05958749730965983,8,0,0.0,,0
1061,3651,1,3,ACTIVE,408083.93,23.084,12,2025-09-22,29,1,1,1,7.0,715737.6,0.5701585748743674,3,0,0.0,,0
1062,3659,2,3,ACTIVE,8649847.7,14.3744,300,2025-09-24,56,2,2,1,1.0,2001708.24,4.321232998471346,3,0,0.0,,0
